id,journal_text,duration_min,sleep_hours,energy_level,stress_level,time_of_day,previous_day_mood,reflection_quality,emotional_state,intensity,cleaned_text,time_of_day_enc,reflection_quality_enc,previous_day_mood_enc,ambience_type_cafe,ambience_type_forest,ambience_type_mountain,ambience_type_ocean,ambience_type_rain,face_emotion_hint_calm_face,face_emotion_hint_happy_face,face_emotion_hint_neutral_face,face_emotion_hint_none,face_emotion_hint_tense_face,face_emotion_hint_tired_face,face_emotion_hint_unknown
875,a little lighter,5,3.5,5,1,night,calm,conflicted,mixed,5,a little lighter,4,1,0,False,True,False,False,False,False,False,False,False,False,True,False
876,honestly i felt able to prioritize. the rain helped a little.,25,6.0,1,4,afternoon,overwhelmed,clear,focused,2,honestly i felt able to prioritize the rain helped a little,2,2,5,False,False,False,False,True,False,False,False,True,False,False,False
877,bit restless,4,6.0,1,3,afternoon,neutral,vague,restless,1,bit restless,2,0,2,False,False,False,True,False,False,False,True,False,False,False,False
878,today i was drained and behind. the rain helped a little.,12,6.0,5,4,night,mixed,clear,overwhelmed,3,today i was drained and behind the rain helped a little,4,2,3,False,False,True,False,False,False,False,False,True,False,False,False
879,today i was not very different. ocean audio was nice. ...,7,4.0,1,3,morning,mixed,vague,neutral,4,today i was not very different ocean audio was nice,1,0,3,False,False,False,False,True,False,True,False,False,False,False,False
880,"kind of felt heavy in the chest, but cafe ambience weirdly helped. ...",4,3.5,5,2,evening,focused,conflicted,overwhelmed,3,kind of felt heavy in the chest but cafe ambience weirdly helped,3,1,1,False,False,False,False,True,False,False,False,False,False,True,False
881,i noticed i was a lot quieter inside. sleep probably affected it.,20,7.0,2,2,evening,calm,clear,calm,4,i noticed i was a lot quieter inside sleep probably affected it,3,2,0,False,True,False,False,False,True,False,False,False,False,False,False
882,ended up heavy in the chest. cafe ambience weirdly helped.,10,4.0,5,3,evening,focused,vague,overwhelmed,3,ended up heavy in the chest cafe ambience weirdly helped,3,0,1,False,False,False,True,False,True,False,False,False,False,False,False
883,woke up feeling more tired than i expected. i kept thinking about emails.,15,8.5,3,2,afternoon,overwhelmed,vague,overwhelmed,2,woke up feeling more tired than i expected i kept thinking about emails,2,0,5,False,False,False,False,True,False,False,False,False,True,False,False
884,tired but okay ...,10,6.0,5,5,night,restless,vague,mixed,1,tired but okay,4,0,4,True,False,False,False,False,True,False,False,False,False,False,False
885,by the end i was less tense. ocean audio was nice.,4,7.0,3,2,evening,calm,conflicted,calm,2,by the end i was less tense ocean audio was nice,3,1,0,False,False,False,True,False,False,False,True,False,False,False,False
886,lowkey felt just normal. forest sounds worked for a bit.,20,3.5,1,2,evening,calm,conflicted,neutral,3,lowkey felt just normal forest sounds worked for a bit,3,1,0,False,True,False,False,False,True,False,False,False,False,False,False
887,still heavy,10,8.0,1,1,evening,focused,vague,calm,2,still heavy,3,0,1,False,False,False,False,True,True,False,False,False,False,False,False
888,"by the end i was okay overall, but this was better than yesterday.",30,8.5,4,3,night,overwhelmed,clear,neutral,4,by the end i was okay overall but this was better than yesterday,4,2,5,False,False,True,False,False,False,False,False,False,False,False,True
889,honestly i felt like everything piled up. forest sounds worked for a bit.,30,6.0,4,5,night,mixed,conflicted,overwhelmed,4,honestly i felt like everything piled up forest sounds worked for a bit,4,1,3,False,False,True,False,False,False,False,False,False,True,False,False
890,a little lighter,35,8.5,3,5,night,calm,clear,restless,4,a little lighter,4,2,0,False,False,False,True,False,False,False,True,False,False,False,False
891,"after the session i felt a lot quieter inside, but i stayed with it anyway.",10,8.5,2,5,evening,calm,vague,calm,2,after the session i felt a lot quieter inside but i stayed with it anyway,3,0,0,False,False,True,False,False,False,True,False,False,False,False,False
892,not gonna lie i felt heavy in the chest. i was more tired than i thought. ...,10,8.5,4,4,evening,neutral,clear,overwhelmed,4,not gonna lie i felt heavy in the chest i was more tired than i thought,3,2,2,False,False,False,True,False,False,False,False,False,True,False,False
893,not gonna lie i felt okay overall. i was more tired than i thought.,20,4.0,2,3,night,focused,conflicted,neutral,1,not gonna lie i felt okay overall i was more tired than i thought,4,1,1,False,False,True,False,False,False,False,True,False,False,False,False
894,somehow i felt unable to stay with one thought. it took time to click.,20,8.5,3,1,evening,focused,conflicted,restless,5,somehow i felt unable to stay with one thought it took time to click,3,1,1,True,False,False,False,False,True,False,False,False,False,False,False
895,honestly i felt lighter than before. i stayed with it anyway.,18,4.0,2,5,night,mixed,conflicted,calm,5,honestly i felt lighter than before i stayed with it anyway,4,1,3,False,True,False,False,False,False,False,False,True,False,False,False
896,lowkey felt itchy in my head. i couldn't tell if it was helping at first.,4,7.0,2,2,morning,neutral,conflicted,restless,5,lowkey felt itchy in my head i couldnt tell if it was helping at first,1,1,2,False,False,True,False,False,False,False,False,False,False,True,False
897,today i was more at ease. i had to restart once.,30,7.0,1,3,morning,restless,vague,calm,4,today i was more at ease i had to restart once,1,0,4,False,True,False,False,False,False,False,False,False,False,False,True
898,kind of felt not bad but not clear either. i was more tired than i thought.,20,8.0,1,3,morning,mixed,vague,mixed,5,kind of felt not bad but not clear either i was more tired than i thought,1,0,3,False,False,False,True,False,False,False,False,False,False,True,False
899,"somehow i felt less tense, but i couldn't tell if it was helping at first.",15,4.0,4,2,morning,neutral,vague,calm,4,somehow i felt less tense but i couldnt tell if it was helping at first,1,0,2,True,False,False,False,False,True,False,False,False,False,False,False
900,woke up feeling itchy in my head. sleep probably affected it.,35,3.5,1,5,afternoon,focused,vague,restless,4,woke up feeling itchy in my head sleep probably affected it,2,0,1,True,False,False,False,False,False,False,False,False,False,True,False
901,hard to focus,5,6.0,3,2,night,calm,conflicted,neutral,2,hard to focus,4,1,0,True,False,False,False,False,False,True,False,False,False,False,False
902,after the session i felt itchy in my head. this was better than yesterday.,5,8.5,2,1,morning,focused,vague,restless,2,after the session i felt itchy in my head this was better than yesterday,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False
903,after the session i felt distracted most of the time. i stayed with it anyway. ...,5,6.0,1,5,morning,focused,clear,restless,5,after the session i felt distracted most of the time i stayed with it anyway,1,2,1,True,False,False,False,False,False,False,False,False,True,False,False
904,"after the session i felt drained and behind, but i stayed with it anyway.",20,4.0,5,4,evening,neutral,clear,overwhelmed,1,after the session i felt drained and behind but i stayed with it anyway,3,2,2,True,False,False,False,False,False,False,False,False,False,True,False
905,"somehow i felt drained and behind, but it took time to click.",35,5.0,2,1,night,overwhelmed,conflicted,overwhelmed,5,somehow i felt drained and behind but it took time to click,4,1,5,False,False,True,False,False,False,True,False,False,False,False,False
906,"not gonna lie i felt clear enough to plan, but my breathing slowed for a moment.",30,3.5,2,1,evening,mixed,vague,focused,5,not gonna lie i felt clear enough to plan but my breathing slowed for a moment,3,0,3,False,True,False,False,False,False,False,False,False,False,False,True
907,i noticed i was all over teh place. mountain visuals made it easier to pause.,10,6.0,4,1,morning,calm,clear,restless,4,i noticed i was all over teh place mountain visuals made it easier to pause,1,2,0,True,False,False,False,False,False,True,False,False,False,False,False
908,somehow i felt unable to come down from the day. mountain visuals made it easier to pause.,25,3.5,3,2,morning,neutral,conflicted,overwhelmed,2,somehow i felt unable to come down from the day mountain visuals made it easier to pause,1,1,2,True,False,False,False,False,False,True,False,False,False,False,False
909,woke up feeling clearer than earlier. mountain visuals made it easier to pause. ...,5,3.5,5,1,afternoon,calm,clear,focused,4,woke up feeling clearer than earlier mountain visuals made it easier to pause,2,2,0,False,False,False,True,False,False,True,False,False,False,False,False
910,hard to focus,12,3.5,3,3,afternoon,neutral,clear,overwhelmed,1,hard to focus,2,2,2,True,False,False,False,False,False,False,False,False,True,False,False
911,kind of felt able to think straight. then my mind wandered again.,18,3.5,1,2,night,neutral,vague,focused,3,kind of felt able to think straight then my mind wandered again,4,0,2,False,False,False,False,True,False,True,False,False,False,False,False
912,"i noticed i was more tired than i expected, but forest sounds worked for a bit.",15,8.5,4,5,night,overwhelmed,conflicted,overwhelmed,5,i noticed i was more tired than i expected but forest sounds worked for a bit,4,1,5,False,True,False,False,False,False,False,False,False,False,False,True
913,honestly i felt able to prioritize. i kept thinking about emails.,12,6.0,1,1,morning,mixed,vague,focused,4,honestly i felt able to prioritize i kept thinking about emails,1,0,3,True,False,False,False,False,False,False,False,False,True,False,False
914,still heavy,7,8.0,1,4,morning,calm,vague,mixed,1,still heavy,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False
915,"somehow i felt unable to stay with one thought, but i stayed with it anyway.",15,4.0,1,4,evening,restless,clear,restless,5,somehow i felt unable to stay with one thought but i stayed with it anyway,3,2,4,True,False,False,False,False,True,False,False,False,False,False,False
916,"today i was somewhat settled but still uneasy, but cafe ambience weirdly helped.",10,8.0,3,3,afternoon,neutral,clear,mixed,4,today i was somewhat settled but still uneasy but cafe ambience weirdly helped,2,2,2,False,False,True,False,False,False,False,False,True,False,False,False
917,after the session i felt somewhat settled but still uneasy. then my mind wandered again.,7,5.0,3,1,afternoon,overwhelmed,clear,mixed,2,after the session i felt somewhat settled but still uneasy then my mind wandered again,2,2,5,False,False,False,False,True,False,False,False,False,True,False,False
918,"woke up feeling lighter than before, but my breathing slowed for a moment.",10,8.0,1,2,afternoon,mixed,conflicted,calm,3,woke up feeling lighter than before but my breathing slowed for a moment,2,1,3,True,False,False,False,False,False,False,True,False,False,False,False
919,i noticed i was itchy in my head. i couldn't tell if it was helping at first.,4,3.5,5,4,afternoon,focused,vague,restless,4,i noticed i was itchy in my head i couldnt tell if it was helping at first,2,0,1,False,False,False,False,True,False,False,False,False,False,True,False
920,mixed honestly,10,3.5,5,5,morning,focused,conflicted,restless,4,mixed honestly,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False
921,"ended up drained and behind, but sleep probably affected it.",20,6.0,1,4,night,focused,clear,overwhelmed,4,ended up drained and behind but sleep probably affected it,4,2,1,False,False,False,False,True,False,False,False,True,False,False,False
922,more clear today,35,8.0,5,2,afternoon,neutral,vague,focused,4,more clear today,2,0,2,False,False,False,True,False,False,False,True,False,False,False,False
923,after the session i felt kind of blank. then my mind wandered again. still not fully there though.,4,5.0,4,3,night,overwhelmed,conflicted,neutral,3,after the session i felt kind of blank then my mind wandered again still not fully there though,4,1,5,False,True,False,False,False,False,False,True,False,False,False,False
924,"woke up feeling heavy in teh chest, but i couldn't tell if it was helping at first.",15,5.0,5,3,morning,restless,clear,overwhelmed,3,woke up feeling heavy in teh chest but i couldnt tell if it was helping at first,1,2,4,False,False,False,True,False,False,True,False,False,False,False,False
925,not gonna lie i felt unable to stay with one thought. ocean audio was nice.,35,4.0,3,2,morning,mixed,clear,restless,2,not gonna lie i felt unable to stay with one thought ocean audio was nice,1,2,3,False,False,True,False,False,False,False,True,False,False,False,False
926,felt better ...,12,5.0,4,1,afternoon,mixed,conflicted,restless,3,felt better,2,1,3,False,False,False,False,True,False,False,False,False,True,False,False
927,not gonna lie i felt less tense. cafe ambience weirdly helped.,20,7.0,5,4,evening,restless,vague,calm,2,not gonna lie i felt less tense cafe ambience weirdly helped,3,0,4,False,False,False,False,True,False,False,False,False,False,True,False
928,"after the session i felt pretty overloaded, but ocean audio was nice.",12,3.5,2,1,afternoon,overwhelmed,conflicted,overwhelmed,4,after the session i felt pretty overloaded but ocean audio was nice,2,1,5,True,False,False,False,False,False,False,False,True,False,False,False
929,kind of felt mostly the same. the rain helped a little.,4,8.0,5,5,night,neutral,vague,neutral,3,kind of felt mostly the same the rain helped a little,4,0,2,False,False,False,True,False,False,True,False,False,False,False,False
930,for a while i was mentally flooded. the rain helped a little. that part surprised me.,20,4.0,4,3,evening,mixed,clear,overwhelmed,2,for a while i was mentally flooded the rain helped a little that part surprised me,3,2,3,False,False,False,False,True,False,False,False,True,False,False,False
931,"not gonna lie i felt able to think straight, but i had to restart once. ...",25,4.0,4,5,evening,mixed,clear,focused,4,not gonna lie i felt able to think straight but i had to restart once,3,2,3,True,False,False,False,False,False,False,False,False,False,False,True
932,lowkey felt unable to stay with one thought. the rain helped a little. that part surprised me.,4,7.0,2,1,evening,overwhelmed,clear,restless,5,lowkey felt unable to stay with one thought the rain helped a little that part surprised me,3,2,5,False,False,False,True,False,True,False,False,False,False,False,False
933,not gonna lie i felt locked in for a bit. ocean audio was nice. after that i could continue.,35,8.0,4,1,morning,focused,conflicted,focused,4,not gonna lie i felt locked in for a bit ocean audio was nice after that i could continue,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False
934,not gonna lie i felt unable to come down from the day. sleep probably affected it.,15,4.0,1,5,evening,neutral,vague,overwhelmed,2,not gonna lie i felt unable to come down from the day sleep probably affected it,3,0,2,False,False,True,False,False,False,False,False,True,False,False,False
935,hard to focus,4,3.5,5,4,evening,focused,vague,focused,4,hard to focus,3,0,1,False,True,False,False,False,False,False,False,False,True,False,False
936,not gonna lie i felt restless even after. i was more tired than i thought.,5,3.5,4,2,night,calm,clear,restless,4,not gonna lie i felt restless even after i was more tired than i thought,4,2,0,False,False,False,False,True,False,True,False,False,False,False,False
937,started off in between. mountain visuals made it easier to pause. not sure why but it shifted.,25,8.0,5,5,morning,neutral,vague,mixed,4,started off in between mountain visuals made it easier to pause not sure why but it shifted,1,0,2,True,False,False,False,False,False,False,False,False,False,False,True
938,tired but okay,18,6.0,5,4,afternoon,neutral,clear,focused,5,tired but okay,2,2,2,False,False,True,False,False,True,False,False,False,False,False,False
939,actually helped,10,8.0,4,5,night,mixed,vague,mixed,1,actually helped,4,0,3,False,False,True,False,False,False,False,True,False,False,False,False
940,"after the session i felt drained and behind, but i was more tired than i thought.",35,6.0,5,2,afternoon,neutral,conflicted,overwhelmed,4,after the session i felt drained and behind but i was more tired than i thought,2,1,2,False,False,False,False,True,False,False,False,False,False,True,False
941,somehow i felt okay overall. sleep probably affected it.,12,4.0,3,5,morning,restless,clear,neutral,2,somehow i felt okay overall sleep probably affected it,1,2,4,True,False,False,False,False,False,False,False,False,True,False,False
942,ended up heavy in the chest. i kept thinking about emails.,10,7.0,2,5,afternoon,neutral,clear,overwhelmed,2,ended up heavy in the chest i kept thinking about emails,2,2,2,False,False,False,False,True,False,False,False,False,True,False,False
943,"somehow i felt drained and behind, but i was more tired than i thought.",35,7.0,3,1,night,restless,conflicted,overwhelmed,1,somehow i felt drained and behind but i was more tired than i thought,4,1,4,False,False,False,True,False,False,False,False,False,False,False,True
944,not gonna lie i felt restless even after. it took time to click.,4,6.0,5,5,night,mixed,conflicted,restless,2,not gonna lie i felt restless even after it took time to click,4,1,3,False,False,True,False,False,False,False,True,False,False,False,False
945,mind racing,35,4.0,4,3,afternoon,focused,clear,mixed,2,mind racing,2,2,1,False,False,False,True,False,False,False,False,False,False,False,True
946,"started off more tired than i expected, but this was better than yesterday.",30,6.0,5,1,evening,focused,clear,overwhelmed,4,started off more tired than i expected but this was better than yesterday,3,2,1,False,True,False,False,False,False,False,True,False,False,False,False
947,"for a while i was less tense, but the rain helped a little.",10,3.5,4,3,evening,focused,conflicted,calm,5,for a while i was less tense but the rain helped a little,3,1,1,True,False,False,False,False,False,False,False,False,False,True,False
948,felt better ...,4,6.0,3,5,night,mixed,vague,mixed,4,felt better,4,0,3,False,False,True,False,False,False,False,True,False,False,False,False
949,somehow i felt better but not fully okay. cafe ambience weirdly helped.,12,7.0,3,3,night,neutral,conflicted,mixed,5,somehow i felt better but not fully okay cafe ambience weirdly helped,4,1,2,True,False,False,False,False,False,False,False,False,False,False,True
950,started off half relaxed half distracted. i was more tired than i thought. then it faded again.,35,6.0,1,4,night,focused,conflicted,mixed,3,started off half relaxed half distracted i was more tired than i thought then it faded again,4,1,1,False,False,True,False,False,False,False,False,False,False,False,True
951,today i was better but not fully okay. i couldn't tell if it was helping at first.,35,5.0,1,1,afternoon,mixed,conflicted,mixed,3,today i was better but not fully okay i couldnt tell if it was helping at first,2,1,3,False,True,False,False,False,False,False,True,False,False,False,False
952,after the session i felt a lot quieter inside. my breathing slowed for a moment.,4,7.0,4,4,night,focused,conflicted,calm,2,after the session i felt a lot quieter inside my breathing slowed for a moment,4,1,1,True,False,False,False,False,False,False,False,False,False,True,False
953,"i noticed i was unable to come down from the day, but i stayed with it anyway.",20,6.0,1,4,afternoon,restless,vague,overwhelmed,1,i noticed i was unable to come down from the day but i stayed with it anyway,2,0,4,False,False,False,True,False,False,True,False,False,False,False,False
954,by the end i was like everything piled up. i was more tired than i thought. then it faded again.,20,8.5,4,2,afternoon,restless,conflicted,overwhelmed,3,by the end i was like everything piled up i was more tired than i thought then it faded again,2,1,4,False,False,False,True,False,False,False,False,False,False,False,True
955,started off calmer on the surface but still busy underneath. it took time to click.,25,3.5,1,5,evening,mixed,vague,mixed,2,started off calmer on the surface but still busy underneath it took time to click,3,0,3,True,False,False,False,False,False,False,False,True,False,False,False
956,"for a while i was actually able to focus, but forest sounds worked for a bit. ...",10,7.0,1,3,afternoon,neutral,vague,focused,4,for a while i was actually able to focus but forest sounds worked for a bit,2,0,2,False,False,False,True,False,False,False,False,False,True,False,False
957,"today i was all over the place, but i was more tired than i thought. ...",25,8.5,3,5,afternoon,focused,vague,restless,1,today i was all over the place but i was more tired than i thought,2,0,1,False,False,False,False,True,False,False,False,False,False,False,True
958,woke up feeling unable to come down from the day. i kept thinking about emails. still not fully there though.,10,5.0,1,5,afternoon,overwhelmed,clear,overwhelmed,5,woke up feeling unable to come down from the day i kept thinking about emails still not fully there though,2,2,5,False,False,True,False,False,False,False,False,False,True,False,False
959,started off drained and behind. i kept thinking about emails.,10,5.0,2,3,night,focused,clear,overwhelmed,4,started off drained and behind i kept thinking about emails,4,2,1,True,False,False,False,False,False,False,False,False,False,False,True
960,"ended up not bad but not clear eitehr, but i had to restart once.",15,7.0,3,3,evening,calm,clear,mixed,3,ended up not bad but not clear eitehr but i had to restart once,3,2,0,False,False,False,True,False,False,False,False,True,False,False,False
961,after the session i felt mentally flooded. it took time to click.,15,4.0,2,1,morning,mixed,conflicted,overwhelmed,3,after the session i felt mentally flooded it took time to click,1,1,3,False,False,False,True,False,False,True,False,False,False,False,False
962,honestly i felt kind of blank. cafe ambience weirdly helped.,25,8.0,2,5,night,neutral,vague,neutral,2,honestly i felt kind of blank cafe ambience weirdly helped,4,0,2,False,True,False,False,False,True,False,False,False,False,False,False
963,"today i was kind of jumpy, but it took time to click.",7,3.5,4,2,night,calm,vague,restless,3,today i was kind of jumpy but it took time to click,4,0,0,False,False,False,True,False,False,True,False,False,False,False,False
964,somehow i felt pretty even. forest sounds worked for a bit.,35,8.0,1,5,morning,restless,vague,neutral,4,somehow i felt pretty even forest sounds worked for a bit,1,0,4,False,False,True,False,False,False,False,False,True,False,False,False
965,okay session,7,5.0,3,4,afternoon,calm,vague,calm,2,okay session,2,0,0,False,False,False,True,False,False,False,False,False,False,True,False
966,felt better,20,7.0,4,3,afternoon,restless,conflicted,overwhelmed,2,felt better,2,1,4,True,False,False,False,False,False,True,False,False,False,False,False
967,"kind of felt more at ease, but my breathing slowed for a moment.",12,6.0,3,3,afternoon,neutral,conflicted,calm,4,kind of felt more at ease but my breathing slowed for a moment,2,1,2,False,False,False,False,True,False,False,True,False,False,False,False
968,"ended up unable to come down from the day, but i had to restart once.",10,8.0,1,4,evening,mixed,clear,overwhelmed,3,ended up unable to come down from the day but i had to restart once,3,2,3,False,False,False,True,False,False,False,True,False,False,False,False
969,bit restless,25,5.0,5,1,morning,mixed,conflicted,calm,5,bit restless,1,1,3,False,False,False,True,False,False,False,True,False,False,False,False
970,"kind of felt locked in for a bit, but i couldn't tell if it was helping at first.",20,7.0,2,2,afternoon,neutral,vague,focused,5,kind of felt locked in for a bit but i couldnt tell if it was helping at first,2,0,2,True,False,False,False,False,False,True,False,False,False,False,False
971,a little lighter,35,5.0,3,4,morning,restless,conflicted,restless,5,a little lighter,1,1,4,False,False,False,False,True,False,False,False,False,True,False,False
972,not gonna lie i felt all over the place. the rain helped a little.,12,8.5,5,2,night,calm,clear,restless,5,not gonna lie i felt all over the place the rain helped a little,4,2,0,False,False,True,False,False,False,False,False,False,False,False,True
973,kind of felt itchy in my head. cafe ambience weirdly helped. still not fully there though.,15,4.0,5,2,afternoon,mixed,conflicted,restless,3,kind of felt itchy in my head cafe ambience weirdly helped still not fully there though,2,1,3,False,True,False,False,False,False,False,False,False,False,False,True
974,honestly i felt able to think straight. i was more tired than i thought.,30,5.0,5,1,evening,mixed,vague,focused,2,honestly i felt able to think straight i was more tired than i thought,3,0,3,False,False,False,True,False,False,False,True,False,False,False,False
975,woke up feeling mentally flooded. ocean audio was nice.,18,8.5,2,2,morning,calm,vague,overwhelmed,1,woke up feeling mentally flooded ocean audio was nice,1,0,0,False,False,False,False,True,False,True,False,False,False,False,False
976,felt better,15,8.0,5,5,afternoon,focused,clear,mixed,1,felt better,2,2,1,False,True,False,False,False,False,False,False,False,False,True,False
977,kind of felt able to think straight. i was more tired than i thought.,4,7.0,4,3,afternoon,calm,vague,focused,2,kind of felt able to think straight i was more tired than i thought,2,0,0,False,False,True,False,False,False,False,False,False,False,False,True
978,by the end i was more at ease. this was better than yesterday. still not fully there though.,7,7.0,4,4,morning,mixed,clear,calm,1,by the end i was more at ease this was better than yesterday still not fully there though,1,2,3,False,False,False,False,True,True,False,False,False,False,False,False
979,okay session,4,8.5,4,5,evening,focused,conflicted,mixed,1,okay session,3,1,1,False,False,False,False,True,False,False,False,False,True,False,False
980,actually helped,15,5.0,2,1,night,calm,conflicted,mixed,3,actually helped,4,1,0,False,False,False,True,False,False,False,False,False,False,False,True
981,lowkey felt half relaxed half distracted. cafe ambience weirdly helped.,18,4.0,5,3,evening,neutral,clear,mixed,3,lowkey felt half relaxed half distracted cafe ambience weirdly helped,3,2,2,False,False,False,True,False,False,False,True,False,False,False,False
982,woke up feeling fine i guess. i stayed with it anyway. then it faded again.,18,6.0,2,2,afternoon,mixed,clear,neutral,4,woke up feeling fine i guess i stayed with it anyway then it faded again,2,2,3,True,False,False,False,False,False,False,True,False,False,False,False
983,"kind of felt lighter than before, but i couldn't tell if it was helping at first.",18,4.0,3,1,evening,neutral,clear,calm,5,kind of felt lighter than before but i couldnt tell if it was helping at first,3,2,2,False,False,True,False,False,False,False,True,False,False,False,False
984,okay session,4,3.5,5,5,night,focused,clear,focused,5,okay session,4,2,1,True,False,False,False,False,False,False,False,False,False,True,False
985,a little lighter,7,8.5,3,4,afternoon,overwhelmed,vague,calm,1,a little lighter,2,0,5,False,False,False,True,False,False,True,False,False,False,False,False
986,fine i guess,10,6.0,5,5,afternoon,overwhelmed,vague,calm,5,fine i guess,2,0,5,False,False,False,False,True,False,True,False,False,False,False,False
987,"not gonna lie i felt clear enough to plan, but cafe ambience weirdly helped.",5,7.0,5,2,night,restless,clear,focused,5,not gonna lie i felt clear enough to plan but cafe ambience weirdly helped,4,2,4,False,False,False,False,True,False,False,False,True,False,False,False
988,after the session i felt split between calm and tension. i couldn't tell if it was helping at first. still not fully there though.,12,8.0,1,2,morning,neutral,conflicted,mixed,5,after the session i felt split between calm and tension i couldnt tell if it was helping at first still not fully there though,1,1,2,False,False,True,False,False,False,False,False,False,True,False,False
989,honestly i felt steady but nothing major. i had to restart once. still not fully there though.,25,5.0,4,3,afternoon,overwhelmed,vague,neutral,4,honestly i felt steady but nothing major i had to restart once still not fully there though,2,0,5,True,False,False,False,False,False,False,True,False,False,False,False
990,"kind of felt restless even after, but i had to restart once.",18,7.0,4,2,afternoon,overwhelmed,vague,restless,2,kind of felt restless even after but i had to restart once,2,0,5,False,False,False,False,True,False,True,False,False,False,False,False
991,"lowkey felt pretty overloaded, but i was more tired than i thought.",35,3.5,2,1,night,focused,conflicted,overwhelmed,4,lowkey felt pretty overloaded but i was more tired than i thought,4,1,1,False,False,False,True,False,False,False,False,True,False,False,False
992,actually helped,7,6.0,5,5,morning,overwhelmed,conflicted,overwhelmed,2,actually helped,1,1,5,True,False,False,False,False,True,False,False,False,False,False,False
993,somehow i felt lighter than before. i was more tired than i thought. after that i could continue.,10,4.0,5,4,morning,focused,conflicted,calm,5,somehow i felt lighter than before i was more tired than i thought after that i could continue,1,1,1,False,False,False,False,True,False,False,False,False,False,True,False
994,by the end i was unable to come down from the day. my breathing slowed for a moment.,30,6.0,4,1,afternoon,neutral,conflicted,overwhelmed,1,by the end i was unable to come down from the day my breathing slowed for a moment,2,1,2,False,False,True,False,False,False,False,False,False,False,False,True
995,hard to focus,30,3.5,1,3,afternoon,mixed,clear,focused,2,hard to focus,2,2,3,False,False,False,False,True,False,False,False,False,False,True,False
996,mixed honestly,4,3.5,4,5,morning,overwhelmed,conflicted,mixed,2,mixed honestly,1,1,5,False,False,False,False,True,False,False,True,False,False,False,False
997,"not gonna lie i felt calmer on the surface but still busy underneath, but my breathing slowed for a moment.",35,8.0,3,1,afternoon,overwhelmed,conflicted,mixed,3,not gonna lie i felt calmer on the surface but still busy underneath but my breathing slowed for a moment,2,1,5,False,False,True,False,False,False,False,False,False,False,True,False
998,for a while i was mentally flooded. tehn my mind wandered again.,4,8.0,1,2,afternoon,restless,clear,overwhelmed,5,for a while i was mentally flooded tehn my mind wandered again,2,2,4,False,False,True,False,False,True,False,False,False,False,False,False
999,i noticed i was pretty even. sleep probably affected it.,10,8.5,5,4,evening,mixed,conflicted,neutral,4,i noticed i was pretty even sleep probably affected it,3,1,3,False,False,False,False,True,False,False,False,True,False,False,False
1000,lowkey felt in between. then my mind wandered again.,25,5.0,4,5,evening,neutral,clear,mixed,3,lowkey felt in between then my mind wandered again,3,2,2,False,False,False,False,True,False,True,False,False,False,False,False
1001,"lowkey felt locked in for a bit, but mountain visuals made it easier to pause.",25,3.5,4,1,afternoon,mixed,clear,focused,1,lowkey felt locked in for a bit but mountain visuals made it easier to pause,2,2,3,True,False,False,False,False,False,False,False,False,False,False,True
1002,after the session i felt restless even after. i couldn't tell if it was helping at first.,10,7.0,2,4,night,mixed,conflicted,restless,2,after the session i felt restless even after i couldnt tell if it was helping at first,4,1,3,False,False,True,False,False,False,True,False,False,False,False,False
1003,"ended up itchy in my head, but cafe ambience weirdly helped.",18,8.5,1,3,afternoon,overwhelmed,vague,restless,5,ended up itchy in my head but cafe ambience weirdly helped,2,0,5,False,True,False,False,False,False,False,True,False,False,False,False
1004,today i was steady but nothing major. the rain helped a little. that part surprised me.,20,7.0,1,3,evening,overwhelmed,vague,neutral,4,today i was steady but nothing major the rain helped a little that part surprised me,3,0,5,False,True,False,False,False,False,True,False,False,False,False,False
1005,not gonna lie i felt more at ease. the rain helped a little.,30,8.0,5,3,evening,focused,vague,calm,5,not gonna lie i felt more at ease the rain helped a little,3,0,1,True,False,False,False,False,True,False,False,False,False,False,False
1006,not gonna lie i felt kind of blank. i kept thinking about emails.,5,5.0,3,1,night,restless,conflicted,neutral,5,not gonna lie i felt kind of blank i kept thinking about emails,4,1,4,False,True,False,False,False,False,True,False,False,False,False,False
1007,"started off split between calm and tension, but i had to restart once.",35,8.0,5,5,morning,restless,vague,mixed,1,started off split between calm and tension but i had to restart once,1,0,4,False,False,False,True,False,False,False,False,False,False,False,True
1008,woke up feeling surprisingly okay. this was better than yesterday.,18,5.0,2,5,evening,neutral,conflicted,calm,4,woke up feeling surprisingly okay this was better than yesterday,3,1,2,False,False,True,False,False,False,True,False,False,False,False,False
1009,by teh end i was not bad but not clear eitehr. i couldn't tell if it was helping at first. that part surprised me.,35,8.5,3,1,morning,neutral,clear,mixed,1,by teh end i was not bad but not clear eitehr i couldnt tell if it was helping at first that part surprised me,1,2,2,True,False,False,False,False,False,False,False,False,False,False,True
1010,somehow i felt okay overall. then my mind wandered again. not sure why but it shifted.,15,6.0,5,2,night,focused,conflicted,neutral,1,somehow i felt okay overall then my mind wandered again not sure why but it shifted,4,1,1,False,False,True,False,False,False,False,False,False,True,False,False
